timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
637248071,1492463380400092,452213055,-931447046,352741,321705,0.49,0.0288058,1.782,2.347,0.81,1.11,90,3,17.86,17.72,-1.78,-1.45,6.18312,22432,3,1,10
637446699,1492463380400092,452213370,-931447112,353082,322046,0.48,0.0286498,1.774,2.33,0.81,1.11,90,3,17.74,17.37,-3.19,-1.62,6.10153,-176196,3,1,10
637652070,1492463380400092,452213677,-931447213,353603,322567,0.47,0.0280652,1.764,2.309,0.81,1.11,90,3,17.66,17.01,-4.38,-1.85,6.03086,-381567,3,1,10
637847353,1492463380400092,452213976,-931447337,354006,322970,0.44,0.0274078,1.755,2.29,0.81,1.11,90,3,17.34,16.45,-5.22,-1.69,5.97593,-576850,3,1,10
638049216,1492463380400092,452214265,-931447485,354324,323288,0.44,0.0275041,1.746,2.273,0.81,1.11,90,3,16.97,15.76,-6.13,-1.44,5.91225,-778713,3,1,10
638246072,1492463381400092,452214542,-931447651,354454,323418,0.45,0.0278509,1.741,2.265,0.81,1.11,97,3,16.55,15.01,-6.86,-1.19,5.85436,23240,3,1,10
638449044,1492463381400092,452214809,-931447833,354584,323548,0.47,0.0271175,1.735,2.256,0.81,1.11,97,3,16.55,14.87,-7.24,-0.8,5.83004,-179732,3,1,10
638631384,1492463381400092,452215071,-931448028,354714,323678,0.46,0.025989,1.729,2.247,0.81,1.11,97,3,16.45,14.51,-7.74,-0.67,5.79311,-362072,3,1,10
638863076,1492463381400092,452215330,-931448232,354701,323665,0.46,0.0249141,1.724,2.242,0.81,1.11,97,3,16.52,14.36,-8.16,0.16,5.76665,-593764,3,1,10
639051304,1492463381400092,452215585,-931448449,354658,323622,0.48,0.0251961,1.721,2.239,0.81,1.11,97,3,16.49,13.96,-8.77,0.17,5.72245,-781992,3,1,10
639253295,1492463382400093,452215830,-931448677,354613,323577,0.48,0.0248006,1.719,2.237,0.81,1.11,97,3,16.26,13.42,-9.17,0.45,5.68373,21880,3,1,10
639450807,1492463382400093,452216065,-931448926,354628,323593,0.5,0.0300565,1.719,2.239,0.81,1.11,97,3,16.62,13.05,-10.29,-0.17,5.61537,-175632,3,1,10
639652341,1492463382400093,452216291,-931449193,354639,323603,0.54,0.0282667,1.721,2.242,0.81,1.11,97,3,16.21,12.34,-10.5,-0.26,5.57792,-377166,3,1,10
639854065,1492463382400093,452216512,-931449468,354542,323507,0.53,0.0259656,1.72,2.241,0.81,1.11,97,3,16.4,12.31,-10.8,0.72,5.56323,-578890,3,1,10
640034889,1492463382400093,452216730,-931449746,354362,323326,0.52,0.0285911,1.718,2.241,0.81,1.11,97,3,16.38,12.29,-10.76,1.21,5.56395,-759714,3,1,10
640251074,1492463383400093,452216943,-931450027,354076,323040,0.53,0.0295132,1.717,2.242,0.81,1.11,90,4,16.2,11.65,-11.19,1.27,5.51792,22648,3,1,10
640454090,1492463383400093,452217143,-931450320,353813,322778,0.55,0.0297425,1.712,2.237,0.81,1.11,90,4,16.01,11.08,-11.52,0.99,5.47803,-180368,3,1,10
640652459,1492463383400093,452217342,-931450622,353584,322548,0.62,0.0297439,1.714,2.24,0.81,1.11,90,4,16.46,11.32,-11.92,0.96,5.47176,-378737,3,1,10
640858304,1492463383400093,452217542,-931450934,353375,322340,0.59,0.0284429,1.716,2.242,0.81,1.11,90,4,16.65,11.19,-12.31,0.69,5.4503,-584582,3,1,10
641051190,1492463383400093,452217741,-931451255,353152,322117,0.56,0.0268405,1.717,2.243,0.81,1.11,90,4,16.87,11.11,-12.66,0.93,5.43245,-777468,3,1,10
641255609,1492463384400093,452217939,-931451580,352938,321902,0.55,0.027491,1.718,2.244,0.81,1.11,90,3,16.82,11.06,-12.62,1.13,5.43195,20669,3,1,10
641450085,1492463384400093,452218136,-931451903,352709,321674,0.57,0.0329483,1.721,2.249,0.81,1.11,90,3,16.9,11.08,-12.71,1.22,5.42928,-173807,3,1,10
641654259,1492463384400093,452218331,-931452231,352423,321387,0.61,0.0297301,1.724,2.253,0.81,1.11,90,3,16.83,10.74,-12.92,0.99,5.40598,-377981,3,1,10
641851160,1492463384400093,452218520,-931452561,352212,321176,0.55,0.028829,1.726,2.256,0.81,1.11,90,3,16.61,10.44,-12.89,0.89,5.39323,-574882,3,1,10
642059165,1492463384400093,452218704,-931452892,352122,321087,0.53,0.0300094,1.726,2.256,0.81,1.11,90,4,16.62,10.3,-13.03,0.49,5.38135,-782887,3,1,10
642249196,1492463385400094,452218885,-931453224,352041,321006,0.58,0.0315229,1.727,2.261,0.81,1.11,90,4,16.51,10.19,-12.98,0.54,5.37804,21989,3,1,10
642454413,1492463385400094,452219065,-931453554,351975,320940,0.58,0.0315395,1.729,2.264,0.81,1.11,90,4,16.4,10.04,-12.96,0.03,5.37126,-183228,3,1,10
642631575,1492463385400094,452219240,-931453883,351987,320951,0.56,0.033211,1.73,2.266,0.81,1.11,90,4,16.49,10.04,-13.08,0.04,5.36692,-360390,3,1,10
642854080,1492463385400094,452219415,-931454216,351982,320946,0.52,0.0327666,1.729,2.261,0.81,1.11,90,4,16.38,9.86,-13.08,-0.19,5.35834,-582895,3,1,10
643062811,1492463385400094,452219591,-931454550,352031,320996,0.5,0.0331325,1.727,2.264,0.81,1.11,90,3,16.38,10.01,-12.97,-0.09,5.36998,-791626,3,1,10
643256038,1492463386400094,452219768,-931454881,352104,321068,0.54,0.032926,1.728,2.265,0.81,1.11,90,3,16.36,10.13,-12.84,-0.3,5.38046,21055,3,1,10
643452069,1492463386400094,452219948,-931455210,352216,321180,0.56,0.0343004,1.733,2.27,0.81,1.11,90,3,16.4,10.14,-12.88,-0.53,5.37949,-174976,3,1,10
643655074,1492463386400094,452220130,-931455537,352282,321247,0.56,0.0332766,1.737,2.276,0.81,1.11,90,3,16.38,10.17,-12.83,-0.71,5.38249,-377981,3,1,10
643852195,1492463386400094,452220312,-931455863,352381,321345,0.57,0.0321874,1.741,2.28,0.81,1.11,90,3,16.35,10.22,-12.74,-0.69,5.38851,-575102,3,1,10
644059079,1492463386400094,452220494,-931456188,352516,321481,0.55,0.0318315,1.746,2.284,0.81,1.1,90,4,16.36,10.21,-12.76,-0.69,5.38698,-781986,3,1,10
644248071,1492463387400094,452220677,-931456514,352705,321670,0.57,0.0335979,1.748,2.289,0.81,1.1,90,4,16.41,10.39,-12.65,-1.07,5.39998,21018,3,1,10
644455069,1492463387400094,452220861,-931456834,352883,321848,0.6,0.0325071,1.753,2.293,0.81,1.1,90,4,16.19,10.25,-12.49,-1.06,5.39956,-185980,3,1,10
644651129,1492463387400094,452221047,-931457152,353039,322004,0.6,0.0303546,1.755,2.296,0.81,1.1,90,4,16.33,10.54,-12.44,-0.87,5.41544,-382040,3,1,10
644858069,1492463387400094,452221235,-931457468,353127,322092,0.62,0.0330982,1.759,2.301,0.81,1.1,90,4,16.25,10.54,-12.36,-0.38,5.41857,-588980,3,1,10
645058069,1492463387400094,452221427,-931457779,353203,322168,0.59,0.0325286,1.763,2.305,0.81,1.1,90,4,16.31,10.89,-12.13,-0.5,5.44393,-788980,3,1,10
645236442,1492463388400095,452221625,-931458088,353317,322282,0.58,0.0314044,1.766,2.308,0.81,1.1,89,3,16.51,11.1,-12.21,-0.33,5.44991,42196,3,1,10
645436788,1492463388400095,452221824,-931458399,353348,322313,0.59,0.0306984,1.762,2.302,0.81,1.1,89,3,16.61,11.25,-12.21,-0.32,5.45724,-158150,3,1,10
645657634,1492463388400095,452222028,-931458709,353361,322327,0.56,0.0283628,1.756,2.296,0.81,1.1,89,3,16.93,11.7,-12.23,-0.11,5.47538,-378996,3,1,10
645852102,1492463388400095,452222235,-931459017,353359,322324,0.57,0.0281886,1.751,2.288,0.81,1.1,89,3,16.69,11.72,-11.89,-0.16,5.49053,-573464,3,1,10
646054083,1492463388400095,452222446,-931459318,353345,322310,0.58,0.0280492,1.749,2.286,0.81,1.1,89,3,16.73,11.96,-11.7,-0.3,5.50906,-775445,3,1,10
646257600,1492463389400095,452222660,-931459619,353472,322437,0.56,0.0277991,1.746,2.283,0.81,1.1,90,2,16.97,12.17,-11.81,-0.6,5.5127,22573,3,1,10
646453076,1492463389400095,452222881,-931459916,353514,322480,0.55,0.0279853,1.743,2.28,0.81,1.1,90,2,17.03,12.6,-11.45,-0.07,5.5456,-172903,3,1,10
646651206,1492463389400095,452223107,-931460208,353501,322466,0.56,0.0274725,1.742,2.282,0.81,1.1,90,2,17.04,12.62,-11.45,-0.13,5.54614,-371033,3,1,10
646854071,1492463389400095,452223338,-931460491,353564,322529,0.61,0.0290477,1.743,2.289,0.81,1.1,90,2,17.08,13.23,-10.8,-0.37,5.59849,-573898,3,1,10
647035600,1492463389400095,452223581,-931460759,353663,322628,0.6,0.0287112,1.742,2.295,0.81,1.1,90,2,17.28,13.84,-10.35,-0.31,5.64085,-755427,3,1,10
647241280,1492463390400096,452223834,-931461020,353586,322552,0.57,0.0267398,1.742,2.301,0.81,1.1,96,4,17.5,14.26,-10.14,0.32,5.6649,44937,3,1,10
647449070,1492463390400096,452224096,-931461267,353536,322501,0.62,0.0261342,1.745,2.307,0.81,1.1,96,4,17.57,14.94,-9.24,0.04,5.72925,-162853,3,1,10
647636960,1492463390400096,452224370,-931461487,353524,322489,0.62,0.0281752,1.749,2.314,0.81,1.1,96,4,17.47,15.48,-8.09,0.17,5.80148,-350743,3,1,10
647850762,1492463390400096,452224657,-931461678,353500,322465,0.65,0.0303045,1.754,2.322,0.81,1.1,96,4,17.7,16.26,-6.99,-0.03,5.87714,-564545,3,1,10
648050463,1492463390400096,452224956,-931461837,353428,322393,0.65,0.0295952,1.758,2.329,0.81,1.1,96,3,17.74,16.83,-5.59,0.14,5.96228,-764246,3,1,10
648250907,1492463391400096,452225265,-931461961,353362,322328,0.67,0.031628,1.763,2.337,0.81,1.1,96,3,18.06,17.54,-4.3,0.13,6.0425,23743,3,1,10
648449078,1492463391400096,452225582,-931462056,353346,322312,0.63,0.0305612,1.768,2.344,0.81,1.1,96,3,17.98,17.68,-3.26,-0.12,6.10085,-174428,3,1,10
648647355,1492463391400096,452225903,-931462124,353395,322361,0.6,0.0292908,1.769,2.347,0.81,1.1,96,3,18.15,18.01,-2.2,-0.02,6.1615,-372705,3,1,10
648847077,1492463391400096,452226230,-931462167,353402,322368,0.57,0.0283588,1.769,2.348,0.81,1.1,96,3,18.33,18.29,-1.25,0.03,6.21486,-572427,3,1,10
649048108,1492463391400096,452226560,-931462188,353397,322362,0.53,0.0263925,1.765,2.345,0.81,1.1,96,3,18.51,18.51,-0.49,-0.01,6.25668,-773458,3,1,10
649249231,1492463392400096,452226891,-931462187,353449,322414,0.49,0.0256492,1.759,2.332,0.81,1.1,89,3,18.47,18.46,0.46,-0.51,0.0250282,21871,3,1,10
649448066,1492463392400096,452227223,-931462163,353481,322447,0.45,0.0247111,1.751,2.316,0.81,1.1,89,3,18.58,18.52,1.33,-0.37,0.0718472,-176964,3,1,10
649649070,1492463392400096,452227554,-931462118,353528,322493,0.43,0.0252272,1.743,2.3,0.81,1.1,89,3,18.66,18.53,2.23,-0.33,0.11955,-377968,3,1,10
649847077,1492463392400096,452227885,-931462052,353704,322670,0.4,0.0240576,1.736,2.29,0.81,1.1,89,3,18.74,18.52,2.79,-0.56,0.149747,-575975,3,1,10
650030731,1492463392400096,452228213,-931461968,353772,322737,0.39,0.0229265,1.726,2.279,0.81,1.1,89,3,18.83,18.45,3.75,-0.35,0.200297,-759629,3,1,10
650248165,1492463393400097,452228542,-931461860,353790,322756,0.41,0.0248603,1.721,2.276,0.81,1.1,89,3,18.9,18.31,4.68,-0.08,0.250163,21920,3,1,10
650456114,1492463393400097,452228868,-931461725,353766,322731,0.36,0.0236921,1.712,2.266,0.81,1.1,89,3,19.2,18.25,5.96,-0.28,0.315585,-186029,3,1,10
650648083,1492463393400097,452229190,-931461558,353774,322739,0.34,0.0233792,1.702,2.254,0.81,1.1,89,3,19.29,17.91,7.18,-0.24,0.381311,-377998,3,1,10
650859284,1492463393400097,452229510,-931461366,353676,322642,0.34,0.0231221,1.693,2.245,0.81,1.1,89,3,19.38,17.69,7.92,0.39,0.420896,-589199,3,1,10
651050065,1492463393400097,452229822,-931461147,353605,322570,0.4,0.0255033,1.685,2.244,0.81,1.1,89,3,19.52,17.2,9.23,0.35,0.492299,-779980,3,1,10
651250073,1492463394400097,452230123,-931460893,353556,322521,0.37,0.0259834,1.68,2.239,0.81,1.1,89,4,19.5,16.4,10.54,0.31,0.571272,22168,3,1,10
651449077,1492463394400097,452230408,-931460601,353502,322467,0.41,0.0274073,1.676,2.238,0.81,1.1,89,4,19.89,15.68,12.24,0.13,0.662918,-176836,3,1,10
651655269,1492463394400097,452230677,-931460274,353441,322406,0.39,0.026592,1.675,2.235,0.81,1.1,89,4,19.79,14.61,13.34,0.22,0.740065,-383028,3,1,10
651848067,1492463394400097,452230926,-931459913,353364,322330,0.4,0.0226523,1.671,2.231,0.81,1.1,89,4,20.0,13.29,14.95,-0.06,0.844189,-575826,3,1,10
652050067,1492463394400097,452231147,-931459515,353366,322331,0.48,0.0234002,1.668,2.231,0.81,1.1,89,4,19.85,11.56,16.14,-0.22,0.949245,-777826,3,1,10
652247207,1492463395400097,452231337,-931459088,353490,322455,0.62,0.0259651,1.671,2.239,0.81,1.1,90,4,19.98,9.84,17.38,-0.58,1.05533,23966,3,1,10
652447076,1492463395400097,452231497,-931458627,353584,322549,0.81,0.0312218,1.681,2.252,0.81,1.1,90,4,20.46,8.32,18.69,-0.5,1.1521,-175903,3,1,10
652644225,1492463395400097,452231623,-931458138,353713,322678,0.72,0.0339313,1.697,2.266,0.81,1.1,90,4,20.64,6.18,19.68,-0.7,1.26659,-373052,3,1,10
652840186,1492463395400097,452231704,-931457626,353880,322845,0.7,0.0340062,1.714,2.281,0.81,1.1,90,4,20.8,3.63,20.46,-0.83,1.39535,-569013,3,1,10
653045066,1492463395400097,452231742,-931457103,354002,322966,0.7,0.0359981,1.73,2.296,0.81,1.1,90,4,20.66,1.21,20.61,-0.75,1.51225,-773893,3,1,10
653246320,1492463396400098,452231739,-931456581,354043,323008,0.67,0.0352607,1.746,2.312,0.81,1.1,89,4,20.58,-0.92,20.55,-0.63,1.61543,22811,3,1,10
653445081,1492463396400098,452231694,-931456061,354188,323153,0.64,0.0317753,1.759,2.327,0.81,1.1,89,4,20.67,-3.37,20.39,-0.58,1.73442,-175950,3,1,10
653650593,1492463396400098,452231613,-931455553,354308,323273,0.62,0.0318154,1.769,2.341,0.81,1.1,89,4,20.43,-5.47,19.68,-0.39,1.84193,-381462,3,1,10
653843069,1492463396400098,452231496,-931455061,354368,323333,0.6,0.0311936,1.777,2.353,0.81,1.1,89,4,20.41,-7.27,19.08,-0.03,1.93485,-573938,3,1,10
654050276,1492463396400098,452231345,-931454589,354315,323279,0.61,0.0303802,1.784,2.363,0.81,1.1,89,4,20.43,-9.27,18.21,0.27,2.04169,-781145,3,1,10
654245675,1492463397400098,452231162,-931454142,354236,323200,0.61,0.0318821,1.792,2.373,0.81,1.1,86,5,20.31,-10.82,17.19,0.35,2.13267,21412,3,1,10
654449071,1492463397400098,452230949,-931453726,354130,323094,0.62,0.0303022,1.799,2.382,0.81,1.1,86,5,20.2,-12.42,15.92,0.44,2.23346,-181984,3,1,10
654649078,1492463397400098,452230715,-931453337,353930,322895,0.6,0.0287503,1.805,2.388,0.81,1.1,86,5,20.06,-13.45,14.85,0.98,2.30683,-381991,3,1,10
654847173,1492463397400098,452230461,-931452975,353640,322604,0.58,0.0261904,1.808,2.389,0.81,1.1,86,5,20.16,-14.51,13.93,1.27,2.37641,-580086,3,1,10
655045153,1492463397400098,452230188,-931452644,353405,322369,0.56,0.0259763,1.809,2.387,0.81,1.1,86,5,20.01,-15.63,12.45,1.05,2.46884,-778066,3,1,10
655246071,1492463398400098,452229896,-931452350,353165,322129,0.54,0.0251809,1.809,2.385,0.81,1.1,81,5,19.93,-16.6,10.99,0.97,2.55667,22755,3,1,10
655448724,1492463398400098,452229591,-931452089,352951,321915,0.53,0.024609,1.809,2.387,0.81,1.1,81,5,19.8,-17.16,9.83,0.96,2.62124,-179898,3,1,10
655649070,1492463398400098,452229275,-931451856,352829,321793,0.57,0.0243515,1.81,2.39,0.81,1.1,81,5,19.79,-17.78,8.66,0.6,2.6886,-380244,3,1,10
655850246,1492463398400098,452228954,-931451654,352764,321729,0.54,0.024436,1.81,2.391,0.81,1.1,81,5,19.74,-18.36,7.24,0.37,2.76602,-581420,3,1,10
656047072,1492463398400098,452228625,-931451481,352797,321761,0.54,0.0262326,1.813,2.401,0.81,1.1,81,5,19.62,-18.61,6.22,0.17,2.81914,-778246,3,1,10
656248068,1492463399400099,452228294,-931451337,352809,321773,0.49,0.0258091,1.814,2.407,0.81,1.1,81,6,19.31,-18.64,5.04,0.09,2.87776,28009,3,1,10
656448154,1492463399400099,452227959,-931451221,352841,321806,0.5,0.0251399,1.815,2.407,0.81,1.1,81,6,19.21,-18.77,4.11,-0.07,2.92585,-172077,3,1,10
656648261,1492463399400099,452227624,-931451124,352854,321819,0.49,0.0251987,1.815,2.408,0.81,1.1,81,6,19.05,-18.75,3.4,0.04,2.96242,-372184,3,1,10
656859770,1492463399400099,452227286,-931451050,352834,321798,0.49,0.025886,1.816,2.412,0.81,1.1,81,6,19.16,-18.99,2.55,0.04,3.00812,-583693,3,1,10
657050073,1492463399400099,452226942,-931450999,352889,321853,0.51,0.0265402,1.816,2.413,0.81,1.1,81,6,19.01,-18.92,1.84,0.06,3.0446,-773996,3,1,10
657253778,1492463400400099,452226601,-931450971,352948,321912,0.53,0.0238388,1.814,2.414,0.81,1.1,86,3,18.76,-18.73,1.05,-0.04,3.08553,21394,3,1,10
657450080,1492463400400099,452226262,-931450956,353010,321974,0.53,0.0247481,1.811,2.414,0.81,1.1,86,3,18.66,-18.66,0.5,-0.19,3.1148,-174908,3,1,10
657653039,1492463400400099,452225926,-931450957,353079,322044,0.51,0.0250868,1.809,2.414,0.81,1.1,86,3,18.59,-18.58,-0.21,-0.16,3.15273,-377867,3,1,10
657854554,1492463400400099,452225594,-931450974,353149,322114,0.52,0.0254644,1.806,2.414,0.81,1.1,86,3,18.44,-18.42,-0.78,-0.25,3.18403,-579382,3,1,10
658052083,1492463400400099,452225265,-931451003,353285,322250,0.49,0.025404,1.804,2.412,0.81,1.1,86,3,18.3,-18.25,-1.25,-0.46,3.20987,-776911,3,1,10
658249074,1492463401400100,452224937,-931451045,353381,322345,0.47,0.0248051,1.8,2.409,0.81,1.1,86,5,18.3,-18.2,-1.91,-0.3,3.24632,21456,3,1,10
658450067,1492463401400100,452224612,-931451105,353528,322493,0.48,0.0253903,1.797,2.407,0.81,1.1,86,5,18.14,-17.96,-2.55,-0.53,3.28278,-179537,3,1,10
658654095,1492463401400100,452224290,-931451177,353617,322581,0.53,0.026456,1.795,2.406,0.81,1.1,86,5,18.01,-17.76,-2.95,-0.3,3.30618,-383565,3,1,10
658854592,1492463401400100,452223971,-931451258,353720,322685,0.5,0.0259939,1.794,2.403,0.81,1.1,86,5,17.91,-17.6,-3.31,-0.19,3.32754,-584062,3,1,10
659053137,1492463401400100,452223656,-931451352,353800,322764,0.51,0.0267098,1.792,2.397,0.81,1.1,86,5,17.83,-17.42,-3.82,-0.05,3.35726,-782607,3,1,10
659256863,1492463402400100,452223345,-931451460,353834,322799,0.47,0.0245458,1.787,2.385,0.81,1.1,86,5,17.84,-17.33,-4.25,-0.17,3.38224,21219,3,1,10
659453005,1492463402400100,452223037,-931451579,353869,322833,0.46,0.0251888,1.782,2.374,0.81,1.1,86,5,17.79,-17.13,-4.78,-0.22,3.41342,-174923,3,1,10
659662400,1492463402400100,452222731,-931451708,353981,322946,0.48,0.0255823,1.779,2.366,0.81,1.1,86,5,17.71,-16.92,-5.2,-0.46,3.43948,-384318,3,1,10
659837250,1492463402400100,452222427,-931451848,354097,323061,0.46,0.0244528,1.775,2.355,0.81,1.1,86,5,17.95,-17.03,-5.66,-0.34,3.46243,-559168,3,1,10
660096956,1492463402400100,452222125,-931451994,354245,323209,0.5,0.0245222,1.77,2.345,0.81,1.1,87,4,17.66,-16.7,-5.69,-0.77,3.46977,-818874,3,1,10
660252072,1492463403400100,452221829,-931452147,354391,323355,0.51,0.0253579,1.765,2.335,0.81,1.1,87,4,17.54,-16.3,-6.38,-1.04,3.51482,25110,3,1,10
660455076,1492463403400100,452221537,-931452308,354481,323445,0.51,0.0270748,1.762,2.325,0.81,1.1,87,4,17.43,-16.2,-6.41,-0.59,3.51839,-177894,3,1,10
660654790,1492463403400100,452221250,-931452479,354631,323595,0.54,0.0276844,1.759,2.319,0.81,1.1,87,4,17.41,-15.9,-7.06,-0.76,3.55942,-377608,3,1,10
660854061,1492463403400100,452220970,-931452661,354744,323709,0.54,0.0290814,1.758,2.315,0.81,1.1,87,4,17.11,-15.38,-7.44,-1.0,3.59218,-576879,3,1,10
661056060,1492463403400100,452220696,-931452856,354866,323830,0.52,0.0292388,1.757,2.31,0.81,1.1,87,3,16.93,-14.96,-7.89,-0.86,3.62671,-778878,3,1,10
661236421,1492463404400101,452220425,-931453062,355004,323969,0.57,0.0302239,1.756,2.306,0.81,1.1,87,3,17.07,-14.91,-8.31,-0.52,3.64992,45963,3,1,10
661433776,1492463404400101,452220161,-931453277,355035,324000,0.55,0.0316409,1.755,2.301,0.81,1.1,87,3,16.73,-14.42,-8.49,-0.04,3.6735,-151392,3,1,10
661636116,1492463404400101,452219900,-931453497,355037,324002,0.52,0.0310321,1.755,2.297,0.81,1.1,87,3,16.91,-14.37,-8.9,0.09,3.696,-353732,3,1,10
661854113,1492463404400101,452219644,-931453726,355050,324015,0.51,0.0310482,1.754,2.292,0.81,1.1,87,3,16.84,-14.06,-9.28,-0.12,3.72516,-571729,3,1,10
662058082,1492463404400101,452219394,-931453965,355112,324077,0.5,0.0305319,1.752,2.286,0.81,1.1,87,3,16.9,-13.91,-9.59,-0.5,3.74523,-775698,3,1,10
662250080,1492463405400101,452219145,-931454211,355135,324099,0.61,0.0319268,1.754,2.289,0.81,1.1,87,3,16.91,-13.79,-9.78,-0.28,3.75849,23011,3,1,10
662453109,1492463405400101,452218901,-931454467,355086,324051,0.57,0.0317095,1.758,2.29,0.81,1.1,87,3,16.84,-13.4,-10.21,0.07,3.79266,-180018,3,1,10
662651073,1492463405400101,452218667,-931454732,355029,323994,0.57,0.0310728,1.761,2.291,0.81,1.1,87,3,16.62,-12.83,-10.56,0.14,3.83014,-377982,3,1,10
662866066,1492463405400101,452218437,-931455007,354962,323927,0.55,0.0290316,1.763,2.29,0.81,1.1,87,3,16.8,-12.71,-10.99,0.24,3.85451,-592975,3,1,10
663051129,1492463405400101,452218215,-931455293,354970,323935,0.51,0.0292098,1.763,2.289,0.81,1.1,87,3,16.79,-12.22,-11.51,0.31,3.89724,-778038,3,1,10
663256269,1492463406400101,452218002,-931455588,354942,323907,0.67,0.0359173,1.77,2.298,0.81,1.1,87,4,16.43,-11.63,-11.61,-0.07,3.92627,22128,3,1,10
663449082,1492463406400101,452217798,-931455889,354960,323925,0.63,0.0345556,1.779,2.307,0.81,1.1,87,4,16.34,-11.17,-11.92,0.04,3.95958,-170685,3,1,10
663653069,1492463406400101,452217599,-931456197,354921,323886,0.64,0.0333719,1.786,2.316,0.81,1.1,87,4,16.44,-10.96,-12.25,0.4,3.98222,-374672,3,1,10
663852484,1492463406400101,452217407,-931456511,354870,323835,0.62,0.0333466,1.792,2.322,0.81,1.1,87,4,16.27,-10.46,-12.45,0.45,4.01341,-574087,3,1,10
664050070,1492463406400101,452217222,-931456839,354806,323771,0.62,0.0327768,1.793,2.324,0.81,1.1,75,4,16.54,-10.06,-13.14,0.07,4.05901,-771673,3,1,10
664254411,1492463407400102,452217048,-931457178,354838,323803,0.59,0.0337547,1.795,2.325,0.81,1.1,75,4,16.26,-9.25,-13.37,-0.08,4.10684,21718,3,1,10
664434326,1492463407400102,452216886,-931457524,354942,323907,0.59,0.0334468,1.799,2.331,0.81,1.1,75,4,16.34,-8.78,-13.77,-0.29,4.14485,-158197,3,1,10
664649807,1492463407400102,452216734,-931457879,355035,324000,0.56,0.0322385,1.803,2.335,0.81,1.1,75,4,16.28,-8.14,-14.09,-0.58,4.18835,-373678,3,1,10
664851352,1492463407400102,452216596,-931458238,355236,324201,0.56,0.0323097,1.806,2.338,0.81,1.1,75,4,15.96,-7.29,-14.17,-0.81,4.23705,-575223,3,1,10
665050067,1492463407400102,452216467,-931458601,355358,324323,0.57,0.032028,1.808,2.339,0.81,1.1,75,4,15.92,-6.97,-14.29,-0.79,4.2588,-773938,3,1,10
665254083,1492463408400102,452216346,-931458972,355416,324381,0.57,0.0337004,1.81,2.341,0.81,1.1,70,5,16.02,-6.41,-14.68,-0.34,4.30083,24039,3,1,10
665450071,1492463408400102,452216234,-931459346,355433,324399,0.56,0.0324408,1.811,2.342,0.81,1.1,70,5,15.82,-5.96,-14.65,0.01,4.32628,-171949,3,1,10
665650252,1492463408400102,452216132,-931459723,355389,324354,0.51,0.0314901,1.811,2.343,0.81,1.1,70,5,15.9,-5.42,-14.94,0.27,4.36472,-372130,3,1,10
665852490,1492463408400102,452216035,-931460104,355352,324317,0.49,0.0322289,1.81,2.343,0.81,1.1,70,5,15.94,-5.24,-15.05,0.15,4.37744,-574368,3,1,10
666053119,1492463408400102,452215945,-931460488,355346,324311,0.49,0.0327602,1.81,2.343,0.81,1.1,70,5,15.76,-4.66,-15.05,-0.05,4.41248,-774997,3,1,10
