timestamp,altitudeSp,altitude_filtered,flightPathAngleSp,flightPathAngle,flightPathAngleFiltered,airspeedSp,airspeed_filtered,airspeedDerivativeSp,airspeedDerivative,totalEnergyError,energyDistributionError,totalEnergyRateError,energyDistributionRateError,throttle_integ,pitch_integ,mode
702864961,352.365,351.228,0.0564255,-0.152624,-0.152624,20.0,19.2484,0.0150323,1.27461,25.8958,-3.60376,-25.6315,26.2948,0.187881,78.9527,0
702885702,352.365,351.225,0.0565002,-0.220324,-0.220324,20.0,19.2613,0.0147731,1.25832,25.6792,-3.32129,-24.7527,26.6671,0.187978,78.9458,0
702904979,352.365,351.222,0.0565353,-0.218217,-0.218217,20.0,19.2719,0.0145617,1.23549,25.501,-3.09229,-23.9692,26.224,0.188068,78.9398,0
702924975,352.365,351.221,0.0566284,-0.14889,-0.14889,20.0,19.2814,0.0143716,1.21179,25.3295,-2.89746,-23.3899,25.1033,0.18816,78.9341,0
702944989,352.365,351.221,0.0566879,-0.0992633,-0.0992633,20.0,19.2894,0.0142117,1.20158,25.177,-2.74146,-22.9867,24.4329,0.188252,78.9286,0
702965016,352.365,351.22,0.0568008,-0.120461,-0.120461,20.0,19.296,0.014079,1.2058,25.059,-2.60352,-22.6408,24.7338,0.188343,78.9234,0
703005069,352.365,351.216,0.0569412,-0.160879,-0.160879,20.0,19.3056,0.0138878,1.21343,24.9109,-2.38257,-22.0675,25.294,0.188525,78.9136,0
703025072,352.365,351.216,0.0569504,-0.100087,-0.100087,20.0,19.3075,0.0138499,1.19841,24.877,-2.34326,-21.9202,24.411,0.188616,78.9089,0
703045084,352.365,351.217,0.0569641,-0.0171643,-0.0171643,20.0,19.3081,0.0138387,1.18366,24.8527,-2.34595,-21.9081,23.314,0.188706,78.9043,0
703065109,352.365,351.219,0.0569504,0.00503458,0.00503458,20.0,19.3071,0.0138577,1.18168,24.8549,-2.38037,-21.9342,23.0565,0.188797,78.8995,0
703085118,352.365,351.22,0.0568726,-0.0203881,-0.0203881,20.0,19.3052,0.0138958,1.19941,24.881,-2.42798,-21.9731,23.6442,0.188888,78.8946,0
703105120,352.365,351.221,0.0567398,-0.0339052,-0.0339052,20.0,19.3028,0.013943,1.21479,24.9153,-2.48462,-22.0367,24.0687,0.188978,78.8897,0
703125162,352.365,351.223,0.0565689,0.00884643,0.00884643,20.0,19.2996,0.0140086,1.22013,24.9554,-2.57104,-22.1912,23.7456,0.189069,78.8845,0
703145201,352.365,351.228,0.0563568,0.129332,0.129332,20.0,19.2954,0.0140921,1.21594,24.9857,-2.7019,-22.5342,22.4746,0.189161,78.8791,0
703165203,352.365,351.236,0.0560196,0.233248,0.233248,20.0,19.2908,0.0141837,1.21723,25.0004,-2.86426,-23.0165,21.4697,0.189252,78.8734,0
703185311,352.365,351.244,0.0556198,0.275183,0.275183,20.0,19.2859,0.0142818,1.22809,25.0122,-3.0415,-23.5257,21.2562,0.189343,78.8672,0
703205478,352.365,351.253,0.0551773,0.274722,0.274722,20.0,19.281,0.0143805,1.24303,25.0234,-3.2207,-23.9891,21.5366,0.189435,78.8607,0
703225296,352.365,351.262,0.0546997,0.274867,0.274867,20.0,19.276,0.0144808,1.24389,25.0354,-3.4021,-24.3627,21.5389,0.189526,78.854,0
703245317,352.365,351.271,0.0542221,0.325788,0.325788,20.0,19.2705,0.01459,1.22636,25.0441,-3.60376,-24.6931,20.6883,0.189617,78.8468,0
703265419,352.365,351.283,0.0537003,0.39753,0.39753,20.0,19.2646,0.0147087,1.20449,25.0465,-3.83008,-25.013,19.5489,0.189709,78.8391,0
703285420,352.365,351.295,0.0531982,0.439515,0.439515,20.0,19.2586,0.0148288,1.19454,25.0444,-4.06348,-25.312,18.931,0.1898,78.831,0
703305435,352.365,351.306,0.052623,0.420121,0.420121,20.0,19.2526,0.0149485,1.19129,25.0469,-4.2915,-25.4999,19.0436,0.189891,78.8224,0
703325430,352.365,351.317,0.0520828,0.374086,0.374086,20.0,19.2465,0.0150691,1.18879,25.0604,-4.51025,-25.5494,19.4322,0.189982,78.8134,0
703345441,352.365,351.327,0.0514908,0.361066,0.361066,20.0,19.2403,0.0151939,1.17885,25.0777,-4.73291,-25.5246,19.3532,0.190074,78.8039,0
703365444,352.365,351.339,0.0508728,0.40276,0.40276,20.0,19.2338,0.0153232,1.16832,25.0878,-4.97168,-25.5451,18.7257,0.190165,78.7939,0
703385462,352.365,351.352,0.0502274,0.472457,0.472457,20.0,19.2272,0.0154566,1.1602,25.0862,-5.22974,-25.6663,17.8695,0.190256,78.7835,0
703425491,352.365,351.383,0.0489395,0.635522,0.635522,20.0,19.2126,0.0157481,1.13409,25.0611,-5.81494,-26.1435,15.7338,0.190439,78.7608,0
703445610,352.365,351.398,0.048317,0.609415,0.609415,20.0,19.2053,0.0158944,1.13718,25.0549,-6.10229,-26.3222,16.0321,0.190531,78.7485,0
703465563,352.365,351.411,0.0477402,0.547267,0.547267,20.0,19.198,0.0160401,1.13743,25.0676,-6.36938,-26.3432,16.6297,0.190622,78.7358,0
703486373,352.365,351.425,0.04711,0.538646,0.538646,20.0,19.1902,0.0161952,1.12937,25.0856,-6.64917,-26.311,16.5417,0.190717,78.722,0
703505602,352.365,351.438,0.0464676,0.592268,0.592268,20.0,19.1828,0.016344,1.1082,25.0984,-6.92163,-26.3083,15.5923,0.190805,78.7087,0
703525626,352.365,351.453,0.0458328,0.685256,0.685256,20.0,19.1749,0.0165029,1.09502,25.0985,-7.22632,-26.4368,14.4098,0.190896,78.6942,0
703545603,352.365,351.469,0.0452148,0.733423,0.733423,20.0,19.1669,0.0166615,1.09333,25.0948,-7.53418,-26.6265,13.8875,0.190988,78.6791,0
703565635,352.365,351.485,0.0445221,0.720233,0.720233,20.0,19.1594,0.0168118,1.10743,25.0883,-7.82861,-26.8056,14.2691,0.191079,78.6635,0
703585650,352.365,351.499,0.043837,0.696782,0.696782,20.0,19.1522,0.0169559,1.11654,25.0841,-8.10913,-26.937,14.6562,0.191171,78.6472,0
703605673,352.365,351.514,0.0430893,0.735471,0.735471,20.0,19.1448,0.0171045,1.10921,25.0754,-8.4021,-27.0892,14.1182,0.191262,78.6304,0
703645736,352.365,351.549,0.0415741,0.872249,0.872249,20.0,19.1288,0.0174234,1.08471,25.0396,-9.04834,-27.5733,12.2698,0.191445,78.5948,0
703666678,352.365,351.567,0.0408356,0.86021,0.86021,20.0,19.1198,0.017604,1.0883,25.0379,-9.39526,-27.7601,12.4363,0.19154,78.5751,0
703685724,352.365,351.582,0.040094,0.799515,0.799515,20.0,19.1117,0.0177661,1.09994,25.0508,-9.69238,-27.834,13.2348,0.191627,78.5567,0
703705831,352.365,351.597,0.0392807,0.770109,0.770109,20.0,19.1023,0.0179545,1.09586,25.0835,-10.0195,-27.8187,13.4235,0.191719,78.5365,0
703725782,352.365,351.613,0.0384567,0.809779,0.809779,20.0,19.0924,0.018152,1.08241,25.1156,-10.3645,-27.8316,12.7551,0.19181,78.5158,0
703745781,352.365,351.63,0.037645,0.884166,0.884166,20.0,19.0815,0.0183703,1.06347,25.1518,-10.7451,-27.914,11.6406,0.191902,78.4944,0
703765793,352.365,351.648,0.0368485,0.913706,0.913706,20.0,19.0701,0.0185979,1.06479,25.1942,-11.137,-28.0412,11.352,0.191994,78.4721,0
703785856,352.365,351.665,0.0360428,0.878352,0.878352,20.0,19.0585,0.0188292,1.0766,25.2493,-11.5227,-28.1169,11.8994,0.192086,78.449,0
703805861,352.365,351.681,0.0352219,0.85067,0.85067,20.0,19.0471,0.0190572,1.08372,25.3076,-11.8989,-28.1487,12.282,0.192178,78.4251,0
703825865,352.365,351.697,0.0344208,0.862125,0.862125,20.0,19.035,0.0193005,1.07473,25.3784,-12.2915,-28.1604,11.9731,0.192271,78.4006,0
703866482,352.365,351.732,0.0327774,0.912722,0.912722,20.0,19.008,0.0198407,1.04169,25.5505,-13.1467,-28.1412,10.794,0.192459,78.348,0
703885905,352.365,351.748,0.0320038,0.872115,0.872115,20.0,18.9949,0.0201022,1.04174,25.6454,-13.5488,-28.0419,11.1673,0.19255,78.3217,0
703905930,352.365,351.762,0.0312408,0.799491,0.799491,20.0,18.9818,0.0203643,1.04749,25.7516,-13.9402,-27.8397,11.9627,0.192644,78.2938,0
703925959,352.365,351.776,0.030455,0.758252,0.758252,20.0,18.9688,0.0206248,1.04736,25.8618,-14.3242,-27.5944,12.3387,0.192738,78.2651,0
703945979,352.365,351.791,0.0296967,0.783761,0.783761,20.0,18.9558,0.0208838,1.04253,25.9637,-14.7136,-27.4277,11.9713,0.192833,78.2357,0
703966649,352.365,351.807,0.0289536,0.847236,0.847236,20.0,18.9428,0.0211434,1.04411,26.048,-15.1211,-27.4226,11.3532,0.192931,78.2044,0
703986740,352.365,351.824,0.0281876,0.888275,0.888275,20.0,18.9307,0.0213863,1.05635,26.1148,-15.5142,-27.5436,11.158,0.193026,78.1732,0
704006247,352.365,351.842,0.0273239,0.954492,0.954492,20.0,18.9192,0.0216152,1.06002,26.1596,-15.9028,-27.7825,10.5535,0.193119,78.1422,0
704026192,352.365,351.859,0.0264694,0.951166,0.951166,20.0,18.9079,0.0218414,1.08318,26.1987,-16.2915,-28.0532,10.9996,0.193214,78.1097,0
704067881,352.365,351.895,0.0247238,0.926389,0.926389,20.0,18.8854,0.0222921,1.11638,26.273,-17.0688,-28.5218,11.8199,0.193414,78.0394,0
704087923,352.365,351.915,0.0237564,1.01873,1.01873,20.0,18.8742,0.022516,1.12184,26.2939,-17.4707,-28.9186,10.9914,0.19351,78.0044,0
704106249,352.365,351.934,0.0227982,1.11093,1.11093,20.0,18.864,0.0227195,1.12518,26.2967,-17.8518,-29.4285,10.1259,0.193597,77.9716,0
704126269,352.365,351.956,0.0217026,1.14684,1.14684,20.0,18.8527,0.0229454,1.14119,26.2907,-18.2839,-29.9659,10.0481,0.193693,77.935,0
704146271,352.365,351.978,0.0205978,1.10865,1.10865,20.0,18.8413,0.0231732,1.1658,26.2944,-18.7095,-30.4125,10.8584,0.193789,77.8976,0
704166315,352.365,351.998,0.0195023,1.0497,1.0497,20.0,18.83,0.0233996,1.17532,26.3074,-19.1228,-30.6887,11.5879,0.193885,77.8593,0
704186413,352.365,352.019,0.0184372,1.05185,1.05185,20.0,18.8179,0.0236428,1.16302,26.3325,-19.5557,-30.8659,11.3063,0.193981,77.82,0
704226357,352.365,352.063,0.0164444,1.14422,1.14422,20.0,18.7929,0.0241422,1.14829,26.3753,-20.4519,-31.3217,10.0662,0.194173,77.7392,0
704247901,352.365,352.085,0.0154511,1.0895,1.0895,20.0,18.7798,0.0244042,1.15657,26.4056,-20.9138,-31.4163,10.729,0.194277,77.6941,0
704268081,352.365,352.103,0.0144791,0.988771,0.988771,20.0,18.7677,0.0246455,1.15042,26.4529,-21.3196,-31.2696,11.5737,0.194374,77.6511,0
704288826,352.365,352.121,0.0135239,0.95774,0.95774,20.0,18.7556,0.024889,1.13296,26.5026,-21.7268,-31.0241,11.5229,0.194474,77.606,0
704307944,352.365,352.139,0.0125671,1.01176,1.01176,20.0,18.745,0.0251007,1.10839,26.5243,-22.1021,-30.8403,10.5075,0.194566,77.5638,0
704326420,352.365,352.157,0.0116287,1.04757,1.04757,20.0,18.7352,0.0252952,1.08502,26.5283,-22.4624,-30.6749,9.69499,0.194656,77.5222,0
704346428,352.365,352.176,0.0106827,0.989443,0.989443,20.0,18.7265,0.0254705,1.07348,26.5095,-22.8098,-30.3847,10.0271,0.194752,77.4766,0
704366478,352.365,352.192,0.00980072,0.851767,0.851767,20.0,18.719,0.025621,1.06676,26.4962,-23.1047,-29.8569,11.2323,0.194849,77.4303,0
704386487,352.365,352.205,0.00896759,0.706277,0.706277,20.0,18.7135,0.0257309,1.04902,26.4719,-23.3347,-29.0831,12.3111,0.194946,77.3836,0
704407948,352.365,352.217,0.00824738,0.637541,0.637541,20.0,18.7092,0.025815,1.02307,26.4258,-23.5381,-28.2323,12.4866,0.195049,77.3331,0
704426542,352.365,352.228,0.00761719,0.603527,0.603527,20.0,18.706,0.0258791,0.989176,26.3842,-23.6997,-27.3585,12.1756,0.195138,77.289,0
704446504,352.365,352.238,0.00703583,0.549157,0.549157,20.0,18.7041,0.0259188,0.982059,26.3206,-23.8376,-26.5268,12.5673,0.195234,77.2414,0
704466504,352.365,352.247,0.00654144,0.466051,0.466051,20.0,18.7032,0.0259361,0.98121,26.2529,-23.9375,-25.696,13.3604,0.195329,77.1936,0
704507972,352.365,352.261,0.00557709,0.36063,0.36063,20.0,18.704,0.02592,0.987054,26.0934,-24.0669,-24.2044,14.4952,0.195527,77.0939,0
704526575,352.365,352.269,0.00517426,0.399962,0.399962,20.0,18.7056,0.025889,0.983217,25.9916,-24.1108,-23.7193,14.0358,0.195615,77.049,0
704546579,352.365,352.278,0.00471802,0.440766,0.440766,20.0,18.7077,0.0258458,0.985019,25.8621,-24.1594,-23.4195,13.6678,0.195709,77.0007,0
704567673,352.365,352.287,0.0042923,0.437949,0.437949,20.0,18.7111,0.0257783,1.00122,25.7065,-24.189,-23.2365,13.9989,0.195808,76.9497,0
704586601,352.365,352.295,0.00392609,0.401929,0.401929,20.0,18.7152,0.0256964,1.02906,25.5571,-24.1851,-23.1254,14.875,0.195896,76.9039,0
704606631,352.365,352.302,0.00344391,0.378397,0.378397,20.0,18.7204,0.0255927,1.06104,25.3836,-24.1643,-23.1125,15.7069,0.195988,76.8555,0
704626844,352.365,352.311,0.00292206,0.38751,0.38751,20.0,18.7261,0.0254773,1.08349,25.192,-24.1396,-23.2068,16.041,0.196081,76.8067,0
704647221,352.365,352.321,0.00236053,0.421405,0.421405,20.0,18.7322,0.0253556,1.10641,24.9824,-24.1216,-23.4374,16.141,0.196174,76.7575,0
704667322,352.365,352.332,0.0017868,0.495092,0.495092,20.0,18.7382,0.0252369,1.11095,24.7589,-24.1226,-23.7863,15.5067,0.196264,76.709,0
704687584,352.365,352.345,0.00120392,0.578995,0.578995,20.0,18.7437,0.0251253,1.10786,24.5244,-24.1479,-24.2212,14.6283,0.196355,76.6601,0
704708094,352.365,352.359,0.000564575,0.610445,0.610445,20.0,18.7492,0.0250157,1.11849,24.2848,-24.1821,-24.6735,14.5208,0.196446,76.6105,0
704727404,352.365,352.372,-1.37329e-05,0.58147,0.58147,20.0,18.7546,0.0249077,1.13999,24.0641,-24.2004,-25.0618,15.2104,0.19653,76.5638,0
704747349,352.365,352.384,-0.000712585,0.552709,0.552709,20.0,18.7604,0.0247925,1.15738,23.8352,-24.2131,-25.3845,15.8206,0.196617,76.5155,0
704787338,352.365,352.41,-0.00215607,0.566005,0.566005,20.0,18.7711,0.0245774,1.12775,23.379,-24.2656,-25.7469,15.136,0.196788,76.4185,0
704809300,352.365,352.425,-0.00287323,0.574078,0.574078,20.0,18.7767,0.0244669,1.11037,23.1275,-24.3096,-25.807,14.7317,0.19688,76.3651,0
704829317,352.365,352.438,-0.00355988,0.546485,0.546485,20.0,18.7819,0.0243629,1.11557,22.9035,-24.3386,-25.8234,15.1008,0.196964,76.3164,0
704849557,352.365,352.449,-0.00422363,0.47295,0.47295,20.0,18.7877,0.0242464,1.12762,22.6805,-24.3425,-25.7406,16.0503,0.197047,76.2671,0
704867671,352.365,352.459,-0.00472565,0.444417,0.444417,20.0,18.793,0.0241391,1.13303,22.4845,-24.3369,-25.6413,16.4349,0.197122,76.2231,0
704887378,352.365,352.47,-0.00521698,0.490126,0.490126,20.0,18.7989,0.0240224,1.11863,22.2632,-24.3389,-25.6,15.7198,0.197202,76.1751,0
704907418,352.365,352.484,-0.00585632,0.564565,0.564565,20.0,18.8047,0.0239053,1.11288,22.0221,-24.3599,-25.6944,14.884,0.197282,76.1263,0
704927373,352.365,352.497,-0.00648346,0.585033,0.585033,20.0,18.8107,0.0237856,1.1138,21.7764,-24.3804,-25.8165,14.7032,0.197361,76.0776,0
704947362,352.365,352.51,-0.00713043,0.533282,0.533282,20.0,18.817,0.0236609,1.1244,21.5373,-24.385,-25.8556,15.4129,0.197439,76.0289,0
704967309,352.365,352.521,-0.00776215,0.469205,0.469205,20.0,18.8231,0.0235385,1.13001,21.3125,-24.3794,-25.7854,16.1498,0.197517,75.9802,0
704989436,352.365,352.533,-0.00834503,0.446953,0.446953,20.0,18.8292,0.0234157,1.11678,21.0797,-24.3809,-25.6388,16.1223,0.197602,75.9263,0
705009437,352.365,352.544,-0.00890961,0.474384,0.474384,20.0,18.8339,0.0233214,1.09643,20.8803,-24.4028,-25.5011,15.4713,0.197678,75.8775,0
705027372,352.365,352.554,-0.00933685,0.487884,0.487884,20.0,18.8376,0.0232488,1.07664,20.7146,-24.4319,-25.3448,14.9673,0.197745,75.8337,0
705069310,352.365,352.573,-0.0104019,0.317427,0.317427,20.0,18.8448,0.0231041,1.0679,20.398,-24.4756,-24.6232,16.4741,0.197902,75.7311,0
705090198,352.365,352.58,-0.0108612,0.292309,0.292309,20.0,18.8476,0.0230473,1.05338,20.2678,-24.4988,-24.177,16.4462,0.197979,75.6799,0
705107359,352.365,352.587,-0.0111252,0.315216,0.315216,20.0,18.8494,0.0230127,1.03528,20.1717,-24.5295,-23.7978,15.8802,0.198042,75.6378,0
705127504,352.365,352.595,-0.0115707,0.313504,0.313504,20.0,18.851,0.0229806,1.02209,20.0632,-24.5779,-23.4426,15.6463,0.198115,75.5883,0
705147437,352.365,352.601,-0.0119888,0.247782,0.247782,20.0,18.8521,0.0229573,1.02359,19.976,-24.6211,-23.0364,16.3165,0.198188,75.5392,0
705167342,352.365,352.607,-0.0124207,0.179492,0.179492,20.0,18.8528,0.0229448,1.02222,19.9088,-24.6646,-22.5734,16.9571,0.19826,75.4901,0
705187796,352.365,352.613,-0.0127747,0.153514,0.153514,20.0,18.8528,0.0229444,1.00644,19.8542,-24.7185,-22.0932,16.9109,0.198334,75.4396,0
705207620,352.365,352.618,-0.0129044,0.158641,0.158641,20.0,18.8517,0.0229657,0.981845,19.8257,-24.7871,-21.6263,16.3942,0.198406,75.3904,0
705227319,352.365,352.622,-0.0131577,0.129267,0.129267,20.0,18.8502,0.0229955,0.971517,19.8111,-24.8579,-21.1563,16.4831,0.198477,75.3414,0
705247409,352.365,352.625,-0.013385,0.0529561,0.0529561,20.0,18.8482,0.0230355,0.981017,19.82,-24.9246,-20.6664,17.4057,0.198549,75.2914,0
705267378,352.365,352.628,-0.0135605,0.0560678,0.0560678,20.0,18.8457,0.0230851,0.974513,19.8367,-25.0012,-20.2558,17.2475,0.198621,75.2414,0
705287379,352.365,352.631,-0.0136307,0.0676101,0.0676101,20.0,18.8422,0.0231557,0.973228,19.8734,-25.0977,-19.9443,17.1048,0.198694,75.1912,0
705327426,352.365,352.631,-0.0136444,-0.0964426,-0.0964426,20.0,18.8334,0.0233318,1.00439,20.0368,-25.2659,-19.2205,19.2886,0.19884,75.0902,0
705347475,352.365,352.629,-0.0134628,-0.15064,-0.15064,20.0,18.8279,0.0234423,1.01701,20.1657,-25.345,-18.8487,20.052,0.198913,75.0394,0
705367427,352.365,352.627,-0.0134628,-0.135849,-0.135849,20.0,18.8216,0.0235689,1.00566,20.3022,-25.4468,-18.5358,19.6846,0.198987,74.9886,0
705387439,352.365,352.626,-0.0133987,-0.105815,-0.105815,20.0,18.8137,0.0237264,0.991673,20.4612,-25.5842,-18.2895,19.1169,0.199062,74.9374,0
705407446,352.365,352.624,-0.0132538,-0.113861,-0.113861,20.0,18.8053,0.0238948,1.00516,20.6352,-25.7271,-18.1249,19.4396,0.199137,74.8859,0
705427458,352.365,352.621,-0.0130905,-0.164982,-0.164982,20.0,18.797,0.0240598,1.03194,20.8189,-25.8535,-17.991,20.4346,0.199213,74.8342,0
705447480,352.365,352.617,-0.0127335,-0.21226,-0.21226,20.0,18.7894,0.0242125,1.05633,21.0076,-25.9519,-17.88,21.3494,0.199289,74.7822,0
705467485,352.365,352.612,-0.0125336,-0.201325,-0.201325,20.0,18.7821,0.0243583,1.06237,21.1862,-26.0471,-17.8329,21.3474,0.199366,74.7301,0
705487503,352.365,352.609,-0.0122055,-0.13026,-0.13026,20.0,18.7753,0.0244932,1.06235,21.3449,-26.1418,-17.932,20.6438,0.199444,74.6778,0
705507526,352.365,352.607,-0.0120361,-0.0833236,-0.0833236,20.0,18.7694,0.0246128,1.07251,21.4803,-26.2307,-18.1395,20.3675,0.199522,74.6253,0
705527538,352.365,352.604,-0.0118698,-0.0981313,-0.0981313,20.0,18.7643,0.0247144,1.09723,21.6035,-26.2983,-18.3674,20.9709,0.199601,74.5727,0
705547579,352.365,352.6,-0.0117035,-0.149625,-0.149625,20.0,18.7605,0.02479,1.12854,21.7132,-26.3303,-18.5648,22.0594,0.19968,74.5199,0
705567841,352.365,352.596,-0.0115433,-0.1698,-0.1698,20.0,18.7576,0.0248481,1.15344,21.8094,-26.343,-18.7753,22.7217,0.199761,74.4665,0
705587655,352.365,352.592,-0.0112518,-0.126145,-0.126145,20.0,18.7556,0.0248884,1.16442,21.8824,-26.3457,-19.0694,22.4992,0.19984,74.4143,0
705607685,352.365,352.59,-0.0111298,-0.0392172,-0.0392172,20.0,18.7539,0.0249215,1.17036,21.93,-26.3601,-19.4968,21.7569,0.19992,74.3615,0
705627923,352.365,352.59,-0.0109879,0.0246306,0.0246306,20.0,18.753,0.0249408,1.18548,21.954,-26.3726,-20.02,21.4143,0.200001,74.3081,0
705647687,352.365,352.589,-0.0108688,0.0221729,0.0221729,20.0,18.7528,0.0249436,1.20827,21.9662,-26.3655,-20.519,21.8668,0.20008,74.256,0
705667689,352.365,352.586,-0.0107346,-0.0362737,-0.0362737,20.0,18.7533,0.0249335,1.23339,21.9807,-26.3323,-20.8976,22.913,0.20016,74.2034,0
705707900,352.365,352.579,-0.0104126,-0.0913229,-0.0913229,20.0,18.7553,0.0248948,1.24662,22.0144,-26.2258,-21.3385,23.7071,0.200321,74.0978,0
705727821,352.365,352.576,-0.0102661,-0.0600428,-0.0600428,20.0,18.756,0.0248799,1.24165,22.0287,-26.1836,-21.5376,23.3099,0.200401,74.0456,0
705747857,352.365,352.574,-0.0101807,-0.0544777,-0.0544777,20.0,18.7564,0.0248711,1.24181,22.0454,-26.1504,-21.7082,23.2598,0.200481,73.9932,0
705767856,352.365,352.57,-0.00988922,-0.100322,-0.100322,20.0,18.7568,0.0248633,1.25256,22.0783,-26.1028,-21.7948,23.9146,0.200562,73.941,0
705787893,352.365,352.564,-0.00972443,-0.216888,-0.216888,20.0,18.7566,0.0248683,1.2581,22.1446,-26.0459,-21.6558,25.1628,0.200642,73.8889,0
705807901,352.365,352.555,-0.00945892,-0.337712,-0.337712,20.0,18.7552,0.0248966,1.24821,22.2546,-25.989,-21.2695,26.1625,0.200724,73.8369,0
705827923,352.365,352.545,-0.00894623,-0.397249,-0.397249,20.0,18.7529,0.0249413,1.23236,22.3946,-25.9326,-20.7825,26.4505,0.200805,73.7849,0
705848067,352.365,352.535,-0.00847015,-0.413072,-0.413072,20.0,18.7494,0.0250121,1.21582,22.5624,-25.8979,-20.2978,26.2947,0.200888,73.7328,0
705867995,352.365,352.523,-0.00787811,-0.466772,-0.466772,20.0,18.745,0.0251006,1.20775,22.7586,-25.8674,-19.772,26.6689,0.200971,73.6812,0
705887988,352.365,352.509,-0.00708618,-0.578574,-0.578574,20.0,18.7404,0.0251924,1.21062,22.9877,-25.8105,-19.1398,27.8197,0.201054,73.6296,0
705907995,352.365,352.491,-0.00628052,-0.686822,-0.686822,20.0,18.7354,0.0252912,1.21342,23.2475,-25.7358,-18.4291,28.9339,0.201139,73.5781,0
705928034,352.365,352.472,-0.00538178,-0.79883,-0.79883,20.0,18.7307,0.0253856,1.23728,23.5271,-25.6331,-17.727,30.4807,0.201225,73.5267,0
705948034,352.365,352.451,-0.00445404,-0.890357,-0.890357,20.0,18.7263,0.0254749,1.25836,23.8178,-25.5098,-17.0615,31.7751,0.201312,73.4757,0
705968059,352.365,352.43,-0.00354767,-0.927046,-0.927046,20.0,18.7223,0.0255549,1.28132,24.1019,-25.3752,-16.5401,32.5673,0.201399,73.4249,0
706008078,352.365,352.391,-0.00164948,-0.800672,-0.800672,20.0,18.7149,0.0257016,1.30918,24.6142,-25.1377,-16.2311,31.8559,0.201578,73.3241,0
706028122,352.365,352.375,-0.000820923,-0.713409,-0.713409,20.0,18.7118,0.025764,1.32663,24.8307,-25.0378,-16.4556,31.3296,0.201669,73.2739,0
706048119,352.365,352.36,-1.2207e-05,-0.668867,-0.668867,20.0,18.7094,0.0258118,1.35592,25.0249,-24.9331,-16.8297,31.4448,0.20176,73.224,0
706068136,352.365,352.345,0.000746155,-0.66408,-0.66408,20.0,18.7079,0.0258426,1.39392,25.2021,-24.8135,-17.2786,32.1135,0.201851,73.1744,0
706088139,352.365,352.329,0.00143585,-0.689526,-0.689526,20.0,18.7072,0.0258566,1.43322,25.3661,-24.6758,-17.7332,33.1038,0.201944,73.125,0
706108828,352.365,352.314,0.00209198,-0.696447,-0.696447,20.0,18.7071,0.0258585,1.46423,25.5212,-24.5242,-18.1981,33.758,0.20204,73.0743,0
706128163,352.365,352.3,0.00283813,-0.66276,-0.66276,20.0,18.7073,0.0258535,1.48409,25.6525,-24.3835,-18.7089,33.807,0.20213,73.0271,0
706148194,352.365,352.288,0.00346222,-0.573965,-0.573965,20.0,18.7078,0.0258442,1.49061,25.7644,-24.2542,-19.3151,33.0652,0.202224,72.9786,0
706168208,352.365,352.278,0.00395966,-0.471252,-0.471252,20.0,18.7085,0.0258294,1.49454,25.847,-24.1438,-20.0156,32.1377,0.202319,72.9302,0
706188260,352.365,352.27,0.00437317,-0.397478,-0.397478,20.0,18.7097,0.0258068,1.50928,25.9048,-24.0439,-20.7753,31.6961,0.202413,72.882,0
706208441,352.365,352.262,0.00477905,-0.385029,-0.385029,20.0,18.7114,0.0257725,1.53059,25.9503,-23.9341,-21.4872,31.9799,0.202508,72.8337,0
706228293,352.365,352.253,0.00519562,-0.41431,-0.41431,20.0,18.7134,0.0257323,1.55517,25.9952,-23.814,-22.0911,32.7349,0.202602,72.7864,0
706248337,352.365,352.244,0.0056076,-0.450482,-0.450482,20.0,18.7155,0.0256891,1.5777,26.0449,-23.6836,-22.5877,33.5194,0.202697,72.739,0
706268321,352.365,352.235,0.00599823,-0.460585,-0.460585,20.0,18.7173,0.0256545,1.5847,26.1021,-23.5615,-22.9913,33.7568,0.202792,72.6919,0
